145,kadi,185100120170 ,kadi,kaji,yes,0,kadi,,NULL,NULL,1,名詞,名詞,網子,net,Ye su niqan kadi qcurux?,你有魚網嗎？,Do you have a fishing net?,,,,raus,"「ye」是疑問詞，但於  平日對話中常常被省略。",過去本族群是以狩獵所獵獲的獵物為主要的蛋白質來源，故本族群的男子幾乎個個善獵，他們平時極少捕魚，僅於大雨後河/溪水暴漲以及舉行捕魚祭時才捕魚，故他們還是備有魚網及捕蝦籠。,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/18/2009,no,14網03子,十四劃/網,日常生活(含用品),3
146,laqi,190100240170 ,laqi,laqi,yes,0,laqi,,NULL,NULL,1,名詞,名詞,小孩；孩童,child,Laqi ku na Pawan Dakis ka yaku.,我是 Pawan Dakis 的兒子。,I am Pawan Dakis's son.,laqi muuyas,學生,student,rudan; mimah,"""laqi""原為「小孩、孩童」之意。但在本族語中，得視""說話者""是誰而定。如祖父輩者說""laqi""時，就可能指青少年及青年人。",傳統上，該族群的族人在介紹自己是誰時，都會以「我是某某人的子女」來表達，而最好是說出自己父親或母親的全名。,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/18/2009,no,03小09孩0；09孩12童,三劃/小,,570
148,lhengo,190160140220225 ,lhngaw,lhngaw,yes,0,lhengo,,NULL,NULL,1,名詞,名詞,岩洞,cave; grotto,Niqan lhengo paru ka toma na tgelaq kii.,那瀑布底下有大岩洞。,There is a big cave under the waterfall.,,,,beling,dupun通常指傳統的獵場。,,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/18/2009,no,08岩09洞,八劃/岩,,5
150,ekan,140185100215 ,ekan,,yes,0,ekan,,NULL,NULL,1,動詞,動詞,吃,to eat,Ekan iyu su de bobo mnekan su ido.,你吃過飯之後要吃藥。,Take your medicine after you eat.,puqul gaya,因違犯 gaya 受罰而宴饗部落族人,to be required to feast the Seediq for the violation of the tradition,uqi; imah,"ekan和uqi都是""吃""的意思，是同義詞。",,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/18/2009,no,06吃,六劃/吃,,17
151,eruc,140245295115 ,eruc,oruc,yes,0,eruc,,NULL,NULL,1,名詞,名詞,柱子；原木狀之建材,pillar; timber,Ngalun daha eruc sapah ka trabus duri.,他們也將二葉松做為築屋的柱子。,We use Taiwan pine as the pillar of a house too.,,,,knuruh,,,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/18/2009,no,09柱03子0；10原04木0,九劃/柱,建築,30
152,malu,210100190295 ,malu,malu,yes,0,malu,,NULL,NULL,1,名詞,名詞,好的；可以,being good; being okay,Seediq malu lnglungan ka Mona Pawan.,Mona Pawan 是個好心腸的人。,Mona Pawan is a nice person.,malu ba,很不錯,very good,naqah,,,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/18/2009,no,06好08的0；05可05以,六劃/好,,153
153,maha,210100160100 ,musa,mha,no,0,paha,主事焦點,NULL,NULL,1,,名詞,去（要去）；將要去做,will be going,Maha su inu?,你要去哪裡？,Where are you going?,,,,wada; meyah; osa,maha用於: 1. 你/我/他要去何處 2. 我/他去做某事,,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/18/2009,no,"05去0（09要05去0）0?,五劃/去""",,153,
154,osa,225260100 ,usa,usa,yes,0,osa,,NULL,NULL,1,動詞,動詞,去,to go,Osa nhari si bubu su.,你媽媽叫你快點去。,You mom is asking you to hurry.,,,,wada; maha,,,NULL,usa,0,NULL,0,0,0,NULL,dakispawan,1,8/18/2009,no,05去,五劃/去,,91
155,nima,215170210100 ,nima,nnima,no,0,ima,名詞性標記,NULL,NULL,1,,,是誰的,whose,Nima huling nii?,這是誰的狗？,Whose dog is this?,,,,naku,nima是na ima的簡說語。,,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/19/2009,no,09是15誰08的,九劃/是,,26
156,na1,215100001 ,,,yes,0,na1,,NULL,NULL,1,其它,其它,屬格(格位標記),genitive case,Na Tado ka dapa bale ga.,那頭水牛是Tado的。,That buffalo belongs to Tado.,,,,,,,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/19/2009,no,21屬10格0(10格07位15,二十一劃/屬,,0
159,pila,235170190100 ,pila,pila,yes,0,pila,,NULL,NULL,1,名詞,名詞,錢；貨幣,money,Ini kela mesa maanu pila ka rudan ta cbeyo.,我們的祖先不知道什麼是錢財。,Our ancestors didn't know what money meant.,pila Tanah Tunux,日幣,yen,kretan,,自古以來，賽德克人的交易行為係採「以物易物」的方式進行，因此沒有所謂的金融貨幣制度。,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/19/2009,no,16錢0；11貨14幣,十六劃/錢,日常生活(含用品),54
158,oda,225120100 ,uda,uda,yes,0,oda,,NULL,NULL,1,名詞,名詞,經過,pass by,Oda sapah mu de maha su alang.,你要回部落時經過我家。,Come by my house when you are returning to the tribe.,,,,,,,NULL,uda,0,NULL,0,0,0,NULL,dakispawan,1,8/19/2009,no,13經13過,十三劃/經,,22
160,papak,235100235100185 ,papak; qaqay,qaqay,yes,0,papak,,NULL,NULL,1,名詞,名詞,腳,foot,Sepac papak ka bubuy.,豬有四隻腳。,The pig has four feet.,pungu papak,腳踝,heel,baga; daping,,在過去的年代裡，人一腳步的長度大小，是賽德克人用以量測距離的一種方法。,NULL,,0,NULL,0,1,0,NULL,dakispawan,1,8/19/2009,no,13腳,十三劃/腳,身體,55
161,qapi,240100235170 ,turuk,qapi,yes,0,qapi,,NULL,NULL,1,名詞,名詞,捕獸陷阱的一種,a kind of trap for hunting,Wada paha qapi boyak ka Takun.,Takun去放置捕獵野豬的陷阱。,Takun is going to set up the trap to catch boars.,,,,tmlenga; durang,,賽德克族有多種的狩獵方法，設置陷阱是其中之一，這也豐富了該族狩獵文化的內涵。qapi有最原始的石壓式陷阱以及後來發展的鐵鋏器陷阱兩種，而兩種陷阱捕獵的獵物也不盡相同。前者頂多可陷得大田鼠或松鼠類，而後者依其型式大小，可陷得山羊或山豬等。,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/19/2009,no,10捕19獸11陷07阱08的,十劃/捕,狩獵,11
162,quyux,240295320295315 ,quyux,quyux,yes,0,quyux,,NULL,NULL,1,名詞,名詞,雨,rain,"Teyan ba quyux skeeman ha, asi lux ini pqemi seediq.",昨晚下那麼大的雨，直讓人難以入睡.,It rained so heavily that one couldn't sleep well.,quyux paru,指下大雨,to rain heavily,bgihur,,部落時期的賽德克族，若遇久旱不雨就會舉行祈雨祭(lmawa quyux)，由部落的祈雨主祭者帶領祈雨祭團，在部落附近的溪流舉行；主要是祈求農作物不因乾旱而枯萎，導致族人缺糧而危及族群命脈。,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/19/2009,no,08雨,八劃/雨,自然,25
894,pngerah,235220140245100000 ,pngrah,pngrah,yes,0,pngerah,,NULL,NULL,1,名詞,名詞,星星,star,"Asi ka keeman leexan qmita ka pngerah, diyan de ini riyung qtai.",星星要在夜晚才看得清楚，白天比較看不清楚。,The stars are easier to see at night and unclear to see in day.,kui pngerah,螢火蟲,firefly,,,據傳，本先祖第一次看到瓷碗時，因會閃閃發光(受陽光照射之故)，即以星星閃爍之態命名。螢火蟲也因於夜間會閃爍發光而得kui pngerah之名。,,,0,NULL,0,0,0,NULL,dakispawan,1,1/10/2010,no,09星09星,九劃/星,自然,13
7167,-burung-,110295245295220000000 ,,,yes,0,-burung-,,NULL,NULL,1,動詞,動詞,,,,,,,,,,,,,,0,NULL,0,0,0,NULL,admin,1,6/20/2011,no,,零劃/,,0
163,riso,245170260225 ,riso,risaw,yes,0,riso,,NULL,NULL,1,名詞,名詞,青年,youngster,"Asi ka riso gtngayun ta han, uxe ka gntange rudan kiya di.",我們當然要仰賴青年人的有所為，而非依賴著老年人。,"We definitely rely on the youth's achievements, not on the elders'.",riso tikuh/riso hari,青少年,teenager,weewa,,,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/19/2009,no,08青06年,八劃/青,,48
164,rima,245170210100 ,rima,rima,yes,0,rima,,NULL,NULL,1,多重詞性,名詞,五,five,"Bale ba ge, rima kanna wawa ta baga ka ita kesun seediq.",一般來說，我們人擁有五個手指頭。,"In general, people have five fingers on each hand.",,,,sepac,,,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/19/2009,no,04五,四劃/五,計量,13
165,sari,260100245170 ,sari,sari,yes,0,sari,,NULL,NULL,1,名詞,名詞,芋頭,taro,Irih so ido na rudan ta cbeyo ka sari nii duri.,芋頭也可說是我們祖先的米飯。,Taros were the main food to our ancestors.,,,,bunga,,甘藷、芋頭是賽德克族人過去主要的副食，主食為小米。,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/19/2009,yes,07芋16頭,七劃/芋,"植物 , 食物",12
166,soyu,260225320295 ,soyu,soyu,yes,0,soyu,,NULL,NULL,1,名詞,名詞,醬油,soya sauce,Uxe qmnita soyu ka rudan ta cbeyo. Hndure hari ka niqan ta soyu di.,我們的祖先是沒見過醬油的。本族使用醬油是近代的事。,Our ancestors never saw soya sauce. The Seediq started to use soya sauce in modern times.,,,,,,,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/19/2009,no,18醬08油,十八劃/醬,"日語借字 , 食物",7
167,tama,275100210100 ,tama,tama,yes,0,tama,,NULL,NULL,1,名詞,名詞,父親；爸爸,father,"Seediq mhuwe ma, mdrumuc qmeepah ka tama mu.",我父親是一個和藹可親又認真工作的人.,My father is a person who is kind and works hard.,sktama mu,先父,the deceased father,bubu,,,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/19/2009,no,04父16親0；08爸08爸,四劃/父,親屬稱謂,324
168,tikuh,275170185295160 ,tikuh,cikuh,yes,0,tikuh,,NULL,NULL,1,多重詞性,名詞,一點；一些,few,Tikuh bale nii ka mnsngari na di.,就剩下這一些了。,This is what has left.,tikuh bale,很少,very little,egu; hari; biciq,,,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/21/2009,no,01一17點0；01一08些,一劃/一,計量,199
169,timu,275170210295 ,timu,cimu,yes,0,timu,,NULL,NULL,1,名詞,名詞,鹽,salt,Hei prihuc ngalan daha timu rudan ta cbeyo.,我們的祖先常以鹽膚木(山鹽青)之籽當鹽巴。,Our ancestors used to use as salt the seeds of the Chinese sumac.,,,,knciya; prihuc,,,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/21/2009,no,24鹽,二十四劃/鹽,食物,14
170,uruk,295245295185 ,uruk,uruk,yes,0,uruk,,NULL,NULL,1,名詞,名詞,幼犬；雛狗,puppy,Mpitu ka uruk bubu huling na Temu.,Temu的母狗有七隻幼犬。,Temu's female dog has seven puppies.,,,,rngai,"幼狗與乳豬分別稱為uruk和beru以外，餘如家禽家畜走獸等雛子多稱為wawa，例如：wawa qbheni雛鳥，wawa dapa雛牛，wawa rodux雛雞，wawa pada雛羌。",,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/21/2009,no,05幼04犬0；18雛08狗,五劃/幼,動物,11
171,uka,295185100 ,uka,uka,yes,0,uka,,NULL,NULL,1,動詞,動詞,沒有,no,Uka sseediq sapah na Walis.,Walis的家沒有人。,No one is in Walis' house.,uka brahan,沒辦法,no way,niqan; uxe,賽德克語主要的否定詞有ini、iya、uka、uxe等。,,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/21/2009,no,07沒06有,七劃/沒,,217
172,xiluy,315170190295320 ,xiluy,xiluy,yes,0,xiluy,,NULL,NULL,1,名詞,名詞,鐵釘；鐵線,nail; iron wire,Brgani ku xiluy biciq de mosa su Hori.,你去埔里時幫我買小鐵釘。,Please buy me some nails when you go to Puli.,,,,,,,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/22/2009,no,21鐵10釘0；21鐵15線,二十一劃/鐵,日常生活(含用品),10
173,ware,310100245140 ,waray,waray,yes,0,ware,,NULL,NULL,1,名詞,名詞,織布用的素麻線,linen threads used for knitting,Ware tunun lukus ka nii.,這是用來織布的麻線。,These are the threads for knitting.,,,,,,,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/22/2009,no,18織05布05用08的10素,十八劃/織,織布服飾,48
174,ye,320140 ,ya,ya,yes,0,ye,,NULL,NULL,1,其它,其它,疑問詞,question word,Ye su maha kusun duri?,你明天也要去嗎？,Are you going tomorrow?,,,,,在平日的對話裡，族人常把 ye 給省略。,,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/22/2009,no,14疑11問12詞,十四劃/疑,,232
175,yqeyaq,320240140320100000 ,yuqiyaq,gqiyaq,yes,0,yqeyaq,,NULL,NULL,1,名詞,名詞,水田,paddy field,Maha ku tmabul yqeyaq mu sipo.,我要到對岸的田裡翻土.,I am going to plow the field on the other side.,,,,neepah; ptudu,,,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/22/2009,no,04水05田,四劃/水,農耕,60
176,jujika,180295180170185000 ,jujika,jujika,yes,0,jujika,,NULL,NULL,1,名詞,名詞,十字架,a cross,Egu riyung seediq smiru jujika nduyung.,很多人脖子掛著十字架。,Many people have a cross around their neck.,,,,,,,NULL,,0,NULL,0,0,0,NULL,dakispawan,1,8/22/2009,no,02十06字09架,二劃/十,,1
